Date,Location,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,WindDir9am,WindDir3pm,RainTomorrow
2022-02-01,CityA,2.535695131149417,27.08864116799812,14.628834290016325,7.746265557172133,16.237322480207595,34.516722999100416,25.166966630382426,1001.4005445969782,1010.4090015178596,7.684027961266694,20.23676854721943,N,E,0
2022-02-02,CityA,-6.025484273012984,35.14981374437895,2.3294800401481517,4.136841780909495,0.27724271825720237,36.743821630560774,53.548199387778105,1023.385950454718,1019.0913657402764,8.640718463136286,33.82681921555343,W,S,1
2022-02-03,CityA,13.505061845747985,28.755663553906544,12.226290930972926,24.22689975400054,12.987576404732447,32.95853922658948,50.16700651080083,1007.5775802005418,1006.2095088911896,5.835949639027442,31.63573512706715,E,N,0
2022-02-04,CityA,8.210769531632767,16.085313321370478,12.213194673768829,15.12097556392682,13.377530620813706,45.448752989548154,28.666189049304656,1024.889314160588,1006.6436437030549,16.756227133218857,17.412539275598476,W,E,0
2022-02-05,CityA,17.031143710747376,30.828784389850558,1.9802953242072474,28.170418224192705,15.97311560713273,38.13968802962266,46.5239727870845,1021.1181000110355,997.8707034817401,28.861192371324712,13.982075933736462,E,W,0
2022-02-06,CityB,8.205722538919769,38.78508355516642,10.46461601908438,40.19024452417376,18.655058781206264,45.602882415146034,40.04627912519379,1028.370206111524,1022.4375330566525,7.891880591202914,20.884734903200336,W,N,1
2022-02-07,CityB,19.826352511148905,30.040295503658278,3.329942963739445,6.857424407637158,0.40275697898579654,53.1034833431377,51.30985251831136,1012.2678170727002,997.7310894483633,28.65661232507705,20.047467698899165,N,W,0
2022-02-08,CityB,9.316739357106993,35.47972148566976,24.247056300276665,29.03495422771425,3.0756741102643237,86.57896704426814,55.13926012572795,1019.859095183519,1014.4462753234567,23.33403786830234,24.392982633280106,E,S,1
2022-02-09,CityA,9.632829003738518,37.1051615837102,28.430640778934123,25.275438019493198,17.723425881119862,66.62256358690152,20.509734716432572,1013.9456434243981,1007.395834364084,20.937470073354078,24.584655808193702,N,N,1
2022-02-10,CityA,20.682876093042076,20.701994298723314,2.169494257738158,7.203939300659979,9.170371243740307,80.09842714097775,65.66035897697333,1018.9176609192563,1007.1685817076633,21.131943883089072,28.74967460949938,W,S,0
2022-02-11,CityB,4.121900317433896,20.301120997705667,28.653456218751042,31.19992427644912,11.29181277866927,72.62109004273994,62.78085751170445,1013.4879671802321,1015.3865550971805,25.668191209907054,22.747248705140255,S,E,1
2022-02-12,CityB,-5.3094670042275744,30.274524721274794,15.677297980102354,13.682020893038583,13.260544074462947,36.750187831597906,41.977183172391335,1005.6589673927223,997.0128119788964,7.672996609495534,12.620566023519139,E,W,0
2022-02-13,CityA,-8.992606329033135,25.27571174516762,8.986970338616217,24.391715927200625,13.581332089912747,74.15522438243693,23.176156134129094,1015.2369224801014,1012.8111734885431,17.61885808913854,31.45728338882765,E,S,0
2022-02-14,CityB,16.429803948576666,35.99653257166801,2.3058622582849053,4.113616213853094,18.634808066330166,46.50593289354747,65.29595238710303,1015.8575260431232,1018.1609535791706,22.427278456518962,17.744114579629677,W,W,0
2022-02-15,CityB,11.710834297371264,37.50057808495028,15.018728042112535,22.979202860681152,19.938988348233394,68.34647081968238,77.31050962868795,1024.3181154478048,1019.8463827365978,19.67051112683909,34.2824365076648,W,W,1
2022-02-16,CityB,14.642791883472825,23.83553448256795,23.83546633472246,15.323173402141016,14.403149218618804,50.45771841857931,34.409095761320856,1022.0656211738075,1000.1159116818133,25.819476775582366,12.946502716994253,E,S,0
2022-02-17,CityA,-2.5462543471881247,20.92176397436205,21.212594318000946,41.119060559267716,5.744424184103016,89.86033579587955,39.41147682422228,1019.9137487182434,1021.9225715023452,6.806792725283787,33.95627930581258,S,E,0
2022-02-18,CityB,-5.226998354463058,34.51313788109655,1.506780343919213,2.848936349868414,17.595048045886873,45.81308876980667,31.028773368908897,1003.4016128665771,1014.6843827554233,22.26752598747915,12.275295172062926,W,W,0
2022-02-19,CityB,-9.490936701624133,21.870150888703403,2.187055061037105,20.930363745916498,0.9844182908152321,46.74782824645618,54.61616740069038,1021.6184887199114,1021.4556440246205,18.35069325961794,15.775903448676488,W,S,1
2022-02-20,CityB,2.2705645582308946,35.56535796284196,12.086198478979114,22.9215712065719,4.6216170574899245,85.8403353337439,29.290483678847295,1015.0091546906355,1009.5584215133059,14.479021599498585,11.16449855216354,W,E,1
2022-02-21,CityB,10.647119039912159,25.59345634121907,8.858714821438298,36.250303814955934,17.947714349274296,31.47866427817936,41.37163660768277,1026.8229860831848,1011.2610003529161,13.506874555850771,27.627828665974874,S,S,0
2022-02-22,CityB,3.7285415784906313,31.68874748228676,6.971529691681435,28.714378754510548,5.123830288787099,71.80133927239181,61.820780836055775,1027.5961280239162,1022.5711483108602,20.520815819354823,31.257468414294795,E,E,0
2022-02-23,CityB,5.311622270830517,17.388382845866705,8.430134967261408,33.360616859709054,4.41302119243497,73.51958344415269,53.606958980560904,1001.6546977180535,1021.9972863006401,27.27488436610662,20.85177704539951,N,W,0
2022-02-24,CityA,21.645554307281195,30.596483116914325,24.10448229890654,38.8524642825878,2.762505862804945,80.18271464462396,43.187753859676114,1024.6192468106344,1008.4448262010701,17.404398152527882,33.213051876060746,W,N,0
2022-02-25,CityB,2.188941345815513,26.294191968430727,27.876841608955615,43.11014868290944,17.18223515293833,88.46635863830852,45.21497610845252,1001.1309217126801,1003.2323789490705,25.618079101923005,24.75747679388999,S,S,1
2022-02-26,CityB,7.989632120593377,29.665211579386852,12.153080835826993,15.693774836123525,10.001165183821733,88.53611514939914,53.72665295739377,1011.0150887708506,1006.7951130369279,15.053909546099188,25.75017838616308,E,W,1
2022-02-27,CityA,17.427855445940008,19.200355193621586,27.18333006397491,26.901135268195148,13.497864061083096,33.916605453987835,20.35188367322968,1016.2689992686323,1006.6329298558925,7.559861569829414,31.135480042519248,E,S,1
2022-02-28,CityA,3.8789973812444565,33.42184362360455,9.64487103743646,42.005403921959996,4.781327681500594,79.31035936517415,24.71059210721659,1004.4430239588138,1003.6060062494838,6.537643411465964,17.420005126295973,S,S,1
2022-03-01,CityB,11.773034507975574,36.569926938580714,14.293109590313748,49.472556548252825,15.16080842022433,68.77859601944289,72.8754840657807,1022.3894143770723,1003.057388129989,6.283359283091939,18.856643033190643,W,E,1
2022-03-02,CityB,20.18272980613608,20.418495002269392,6.780869934479991,44.47596555218816,15.20011089924197,68.84052806238547,24.672739345477446,1000.2506411251642,1020.8318880943916,14.503753548941749,32.64879797986611,N,S,1
2022-03-03,CityA,23.233221828017477,17.392863888004044,19.214281265275318,18.57336313121884,6.251960498166003,37.70099559688169,62.40821577263031,1005.0579714530211,997.0958576205398,13.430943770896052,32.524087400969094,W,E,1
2022-03-04,CityB,-4.852428167483672,15.59096465115841,29.369433455244266,9.758325860932521,8.213652660205657,69.01122998673921,75.20228984654315,1017.4239048956043,1015.3283354629879,22.948425590564238,34.41206940502177,E,W,0
2022-03-05,CityA,22.430566880652307,31.04928751108165,18.10479288130136,24.469626870329435,4.193805548604017,88.94895483607488,36.24101625810387,1021.4316268611187,1000.1846015436936,23.570537539621647,32.54595791104178,N,S,0
2022-03-06,CityA,7.224070257783836,30.17735090221952,10.734422523406465,37.08207259180211,19.531220466458088,84.70911417236681,42.22948622357086,1027.4992930808176,1005.335176801822,6.271349220843495,13.184300900834023,W,W,0
2022-03-07,CityA,-0.9614464095364585,28.66743531785175,19.434523379715852,24.62845353766488,12.912051541168232,56.34783964829103,54.13528435068298,1021.1648995580388,996.8462910240451,10.528081572225375,30.593107153424683,N,N,0
2022-03-08,CityB,6.069751468339145,20.798677402899386,3.687620353961627,24.159043165683425,18.69087761431031,32.39687839716566,72.90253817831508,1020.153378107646,1003.0992091056638,11.856546253972493,20.24596195273985,S,W,0
2022-03-09,CityA,24.301140134991698,24.77264989763787,26.65977240796196,41.91152105409003,6.067710872582664,51.73760940001229,76.51433523562521,1011.8302343905199,1018.0526321335172,18.690299603570235,34.77003389864845,W,S,0
2022-03-10,CityA,7.241633289750435,29.861908379654324,15.092518523395091,18.070188953359317,15.637818259937795,79.5834186960333,64.37379488667608,1000.038532765804,1021.5504597364178,8.612880597673756,21.807024108220027,E,N,1
2022-03-11,CityA,1.506306360062787,27.419171471479235,13.480492261189262,42.98973374058228,15.31717287769484,72.08994608790996,25.197185651281643,1003.6047777620687,1001.645814557071,8.348530485000008,23.845902062555517,E,E,0
2022-03-12,CityB,12.169029901085402,39.694638005372184,17.575943653605577,20.340240047586178,13.83311303733083,57.560619335637384,60.149249332091046,1016.0366363426812,1008.9064351777677,28.59472223019895,23.244372881419963,N,N,1
2022-03-13,CityA,-1.5949033427632422,18.410993813918328,18.743515883682072,16.41165528391697,19.31277950533601,33.306092109529864,44.618223312359724,1020.2538965753326,1009.1097214381161,25.105072682444526,18.043425746456947,S,S,0
2022-03-14,CityB,-7.344783516196763,32.37861385118984,2.153274186795391,22.69949555998495,7.871106722126311,55.613683669398156,48.242059969463696,1012.5234485168938,1021.2072591727921,9.516372552279257,11.875552222322954,W,S,1
2022-03-15,CityB,-5.489209733127277,25.107969202607304,20.47851663670207,38.12234793374342,2.614346471795146,58.14149638307301,22.94890342071062,1021.9203703458517,1017.8839715862741,15.164195197637275,32.39128076004796,S,W,1
2022-03-16,CityA,-5.5183956364779645,25.70499037314037,7.257950409465888,6.300101393199714,13.434177184881214,85.71333197364817,31.46372836078149,1015.6558688599654,1010.3923165510415,13.890549981439138,30.066895313157172,S,E,0
2022-03-17,CityA,-4.683405727069697,32.939944141454404,21.418578975197693,9.82096079360087,14.586196009544123,68.46516621492957,67.43081645201886,1002.2252858678294,1015.1224160141533,24.77510185163518,13.488169513991732,N,S,0
2022-03-18,CityA,-5.1410489572706455,32.31090378310924,24.676043831525902,47.5722412831546,11.501211469176294,48.69917499927894,47.237529982871585,1005.7604875290384,1020.420651617281,17.75532291195305,29.41920678375182,N,S,0
2022-03-19,CityB,12.43061606811251,39.781399842554706,24.118755226575608,8.77458136906787,4.136357862667925,61.51909586704328,38.09973449786893,1025.1999466973182,995.2861686207664,8.196243424836675,25.64616665126525,W,E,0
2022-03-20,CityA,-3.6341970460299313,18.20985723635313,16.575029022236674,28.38636589655273,10.089118833387108,33.96331846932961,43.041144437897486,1021.7473823987332,1007.0867009315015,23.474801578906096,20.228594697940558,E,E,0
2022-03-21,CityA,2.0983549163352126,17.60274123460416,15.605096769322536,28.965723333096893,6.243794731382588,88.35409413898421,71.26397079954081,1026.842859610375,1022.2172950183124,14.922199455622973,16.35052872738907,W,W,1
2022-03-22,CityB,21.387594346710415,33.108470428218524,4.2862788401823515,24.48122310251224,8.54933056333378,51.60359411584356,64.93994104429741,1003.5267174736281,1017.2093909253185,11.573106190803676,31.493219587555814,S,N,0
2022-03-23,CityB,6.5886574092005326,29.459672925160227,23.260384512094067,32.23726242884093,12.904371516893278,58.672041294788144,36.33892383086497,1029.7066760384523,1011.2852412300223,14.387465550518003,27.504706482351327,N,E,1
2022-03-24,CityB,13.364520848235951,21.854016663995147,8.142281413401431,11.491336289880921,14.90429485381669,51.31703845421536,27.0501104127424,1006.2822014184981,1010.889335811054,17.44391409017241,23.69349773672842,S,S,1
2022-03-25,CityA,-3.9688045079429557,16.985484224724665,14.900862684538396,27.633113388837412,4.644493818026863,70.950703806972,35.1198932986443,1000.3533962885992,1005.4331029281332,13.577887910425236,25.2392133474616,N,E,1
2022-03-26,CityA,-3.269884341696523,17.141456239910763,8.528222787825502,18.608662762344856,8.106507212939068,69.73392949977558,75.24538706328403,1029.9226881716065,1010.6156160092454,11.047644314793946,12.276654552054524,E,S,0
2022-03-27,CityA,-8.56959843067324,37.35477186660296,4.014850889990794,33.08336298145945,5.383231419832583,72.91933863174813,54.89533027098532,1008.4322165633534,1014.6614959839036,14.96255072009951,21.847994022779798,S,W,0
2022-03-28,CityB,-4.0872727924742405,19.796683117968573,18.886730906752096,7.061177168657473,3.9726322772373823,46.08859377671525,52.008812524686974,1020.0405835753768,1007.5508911528638,5.479322768747456,14.84250731964255,N,N,0
2022-03-29,CityB,-0.249338133881448,23.084289052888018,1.629961044687115,28.543870841973813,15.667744399916767,48.94010886984396,55.78361598154769,1005.3004694252892,1016.4245943917653,24.312446152407848,15.209591975220635,W,W,0
2022-03-30,CityB,-3.8046330503138615,20.6664100556747,22.459357023785998,9.263517769166185,18.185053888739848,37.51507386577248,41.96169594479092,1017.4068559659743,1020.8369668178116,9.273622339189645,26.53259905717167,W,E,0
2022-03-31,CityA,-6.895411318503053,23.87490764579843,9.5276038578335,13.93215315575182,7.404643713691534,69.33059831076676,68.42642121917076,1027.1210495936368,999.6405454455459,6.097615340765931,32.7814037958572,W,S,0
2022-04-01,CityA,-5.777744511478971,16.735596068652335,0.004040790134559602,10.93549001617916,15.025578487475338,32.38782764013915,51.397174958014986,1009.6054350228532,1008.5464106845227,21.34246732262698,20.093915261958664,S,E,1
2022-04-02,CityA,6.127256881145403,27.976494772706758,15.333874177116893,9.141888993440855,17.93990578728822,65.86094013140755,27.004874166127735,1020.1076192813308,1007.2406027385524,24.348403220591806,15.19373182530476,N,E,0
2022-04-03,CityB,-2.778319855797262,16.690314089805373,1.4055572558280938,41.28554757803335,16.92248421060463,82.18175309109803,27.743907489743776,1005.6371076639525,1015.6239441214918,25.34572828982108,26.218673430916354,N,E,1
2022-04-04,CityA,2.749445136682642,35.00891269555904,8.285086734626985,14.285378383044517,3.656267770784518,83.44992889737802,52.2115487901571,1018.7438619615617,1002.4960239577379,17.337729566514998,31.779676158757944,N,E,1
2022-04-05,CityB,7.6196044799199925,20.842802047760827,21.209294623671486,46.35618909322247,19.125837630267227,56.9422656221977,76.19421308425035,1010.0935105545253,1014.2075274485683,10.134204617249633,28.70797002806227,S,N,0
2022-04-06,CityB,14.163819002027786,28.500297865112763,1.880688648655976,48.49632626725954,7.533528808589249,57.558221292784424,38.50112730057192,1006.3362477576386,1021.3246772519446,23.43069193124567,31.71893076341468,N,S,0
2022-04-07,CityA,-8.624075105561538,37.00197718903645,25.18015477068007,28.563023496854868,6.784813223476727,34.61815098048104,72.1724701315531,1009.395461521109,1007.5439479938087,22.492826928858427,23.413866775269984,E,E,0
2022-04-08,CityB,17.979363961816492,31.271934226179855,0.11459767975749324,7.15005613328632,1.2486265455556067,70.24590152658214,65.84573519473275,1005.365232055234,1022.3304709993766,11.15676835257933,28.796906109229774,S,S,0
2022-04-09,CityA,11.97651363218177,28.323944663783383,7.404716076057067,18.727412168979065,9.72347308209766,79.27556522237073,34.86874657441441,1027.0574832351365,1024.7949121680044,27.585193896569823,13.501613983973412,E,N,0
2022-04-10,CityB,-7.138433881789483,23.10834382788439,22.227121684562142,39.8866131674107,2.180272312818574,44.67930327628278,22.180444898974546,1011.9156065895139,998.1827614984386,7.609286452070725,18.706865384079787,E,S,0
2022-04-11,CityB,20.575251843737203,23.32504782645495,9.488104491879204,18.369536434853522,4.97079641854852,55.278052898001874,26.110835908542963,1007.358379149231,1001.9915956395457,29.56720598978314,19.73872911203806,W,S,1
2022-04-12,CityA,22.23053401861346,31.737173879954753,3.056771641980406,4.350860915139437,6.338852435345627,80.33036020591622,63.70963603084641,1013.452235230478,1023.5113925444628,26.506195274436614,22.782393656150866,S,N,1
2022-04-13,CityA,-7.862271405079769,39.85348403052919,10.807017564012837,27.839245546409398,16.176526469833682,82.62722805973729,31.980184282438803,1009.6160850041948,1023.7498305944416,22.197466136976878,33.22690900642059,N,E,1
2022-04-14,CityB,-0.30928231484787005,31.545979746234465,8.111798591535766,42.25604257480174,17.50977300791793,44.59079881585356,42.27625523032363,1022.3325776143997,997.9312182616028,28.468747206995822,31.857414005554357,E,S,1
2022-04-15,CityB,18.217044792757147,28.944585434250623,25.281357064816646,39.79631935717512,6.049326349229394,63.034238072481855,50.10194996038549,1029.1365973565648,995.449955011314,23.057779208092693,13.363137307229614,S,W,1
2022-04-16,CityA,16.189089163428044,33.26626275598115,9.400437527554294,8.756157006517661,17.173962424891478,41.54958903814962,63.52809010700977,1013.1410097009294,999.8330006976927,9.761424925751149,14.31974129706158,N,S,1
2022-04-17,CityB,-3.5417643225267934,26.630140307092955,23.667974153280216,33.63823072062333,17.14461874739582,36.112725848373394,26.79387339554752,1025.8310019991673,1024.8803835014673,16.053903452820293,18.941013739722784,W,E,0
2022-04-18,CityB,-2.672773683215139,16.50355856501963,26.75616434432204,11.025213171782354,15.29301900769747,84.66723008351745,44.38198431664769,1016.9758922067886,1000.3999884983206,6.787575608290884,17.268596647266847,S,W,0
2022-04-19,CityA,2.9665235976983695,29.057420396947744,13.014522587295886,10.910376727608611,2.9339022803036308,79.23045025392655,49.10437454856172,1004.717069952827,1010.0764282016607,14.741435557202886,25.369273828906557,S,E,0
2022-04-20,CityA,6.958304481685747,38.9406321126345,27.29829431563176,43.70358866525926,13.80645693801458,75.60209410819044,52.44962383829238,1020.7186822624402,1020.4525317929154,23.540075493430216,32.569401194113624,S,S,1
2022-04-21,CityA,11.638917003560358,19.38257355894149,11.319541618895785,12.483447637011508,18.900481291611374,32.92597912878843,69.101638483713,1015.4030349137746,995.6120483206462,14.661083773270434,34.05728854181467,N,N,1
2022-04-22,CityB,2.911977384942034,32.25012227051664,28.922352494703244,13.16236732590056,13.65080957534314,80.62372756261544,30.300691702593014,1019.5181956975631,1013.1346694677538,13.257354386703353,26.340073813380663,E,E,1
2022-04-23,CityA,6.188715064660176,20.02334221647641,2.678685735767188,0.03266953806497774,6.632336982156679,56.28264455432303,68.46988710959734,1026.69062237715,1003.3107634660887,19.8838930627578,30.95398003502717,E,E,0
2022-04-24,CityB,16.16148283468148,28.39569211182703,20.610577995097284,43.53345170627588,10.011586348616625,50.543707397751575,61.572705661799134,1013.2130371196814,1020.8700474931919,26.805113224972374,23.130055005769925,S,N,0
2022-04-25,CityA,-8.716087898829073,17.41691124116799,14.81442121370786,39.62974066045673,12.914500867021072,62.788581661522585,53.35224885193756,1027.0353286965208,1003.5038344779224,6.189579813652811,15.208173671500994,S,S,0
2022-04-26,CityB,-1.1647069479592744,26.25927340645463,11.629464163669411,31.3664467545339,10.21140817457007,35.481194563413354,61.97167222415432,1022.5200704284497,1015.6026716084573,14.636760867493384,23.117210302336936,N,E,1
2022-04-27,CityB,14.967235505959337,33.90408322238115,18.981356362458026,37.51328819694211,2.3990588346193964,75.39879296114393,44.721064337099385,1014.6581477763395,1015.2265889734219,8.956018545381568,23.87706503594128,W,S,1
2022-04-28,CityB,21.332239319051975,23.68928810597455,21.115712749029935,7.60242837122459,6.241280893040413,64.94610461329776,28.303855158087472,1018.096664069739,1001.6448064657892,22.38385626829674,28.561439105338913,S,S,1
2022-04-29,CityA,7.908710474048313,31.62279311218045,0.13089808950927262,22.916179729378772,16.04792061107265,41.19540581239005,59.94591441592204,1009.7674339755704,996.0439759960504,7.643114010778372,15.497074742683727,S,S,0
2022-04-30,CityB,8.623971984286047,34.88624901974323,5.008592662415961,17.560969367439043,17.228360921910348,41.29393198614274,51.48033840113733,1029.5079189921632,1007.2774872135619,21.620193964506115,19.20775955216829,W,N,1
2022-05-01,CityA,-6.248979603107838,38.17944548698632,21.39138151902956,4.688826312850825,2.7460006543114046,41.05491909436046,58.36248803256653,1020.0205348915118,1003.6757945589761,12.154521769947683,19.10068673036416,S,S,0
2022-05-02,CityB,5.659432838820912,20.866052046386336,19.991562407346194,24.306524260746205,19.04773504797449,33.42014325311604,40.2799268617094,1001.3154055748989,1019.2693324884112,9.972920343430618,33.98598989352912,E,S,0
2022-05-03,CityB,8.641604325925812,24.982897895232703,28.981425153860314,46.03698251713177,6.576452356972187,65.26790696230108,74.41199464039016,1009.7986571724402,1019.0109256536604,28.408813945624633,21.098624008167974,S,W,0
2022-05-04,CityA,-1.5135323727844625,18.810400333260436,22.83113370752349,2.002955952534724,13.246274774614399,80.42089065531049,55.24219211453462,1018.6994330127717,1008.7107185657787,5.463114418648897,28.877349182453663,E,W,0
2022-05-05,CityB,-0.5764869167716657,39.81208755395938,28.523181231940143,14.573045674689695,15.036502919133623,31.049892839243316,25.124149057452428,1001.6899983339772,1013.1953667596965,15.944431797239224,28.770284534360975,N,W,0
2022-05-06,CityA,3.2049457086617927,38.17502419810738,21.076215046044208,10.377046810285172,16.238924692757667,32.940278698276416,46.98823944226572,1000.7165257395743,1013.1277854796077,5.540674811544845,16.638604620081033,N,E,0
2022-05-07,CityA,-9.297508077779577,28.49892825701399,8.941566259183295,11.907332683284816,18.914994044518604,64.36621660121675,65.38136328461806,1013.5007271858341,1019.8147444528287,17.089826202608226,24.296742234293305,E,E,0
2022-05-08,CityA,1.2727707954112404,36.050832359410535,3.1609476675256944,45.42172759396876,6.2583909605764525,79.16974112316313,67.64807370393635,1009.9807053907801,1007.7500724236959,17.526184444860455,32.3575723329662,E,W,1
